sequence,step,increments,prev_j_positions,prev_j_velocities,prev_j_forces,prev_base_pos_x,prev_base_pos_y,prev_base_pos_z,prev_base_ori_alpha,prev_base_ori_beta,prev_base_ori_gamma,post_j_positions,post_j_velocities,post_j_forces,post_base_pos_x,post_base_pos_y,post_base_pos_z,post_base_ori_alpha,post_base_ori_beta,post_base_ori_gamma
9,0,"[0.09718524780573924, 0.08096793463061967, -0.0551864218276229, 0.12764641398014276, 0.06811302813595752, 0.022444927221822297, -0.11889531439635355, -0.019920740022143998]","[-0.001276254653930664, -0.05038166046142578, -0.001194000244140625, -0.04329180717468262, 0.00041294097900390625, -0.047821044921875, 0.0004825592041015625, -0.03715872764587402]","[-0.016260161995887756, 0.0374317541718483, 0.05273698270320892, -0.0968434065580368, 0.160499706864357, -0.050162121653556824, 0.10633224993944168, -0.059889376163482666]","[-0.04546167701482773, 0.23985986411571503, -0.03103335201740265, 0.16164928674697876, 0.0037441260647028685, 0.21641325950622559, 0.0007041605422273278, 0.1440921127796173]",0.033588211983442307,0.0,0.0,-0.0001944791729329154,-0.0012654506135731936,0.0008553487714380026,"[0.09379243850708008, -0.011767148971557617, -0.04942607879638672, 0.03527975082397461, 0.05425691604614258, -0.06553483009338379, -0.10090446472167969, -0.08071327209472656]","[0.0658973902463913, -0.03137516602873802, 0.07409879565238953, -0.31384703516960144, -0.8781232237815857, -0.04625214636325836, 0.03623879328370094, -0.26273125410079956]","[-0.08080627024173737, 0.12462630122900009, 0.14541444182395935, -0.5982213616371155, -0.44961515069007874, 0.20315583050251007, 0.44620996713638306, 0.4588243067264557]",-0.0008365002577193081,0.008817711845040321,0.034030940383672714,0.0011614043032750487,0.004442906938493252,0.0007232524803839624
9,1,"[0.044745372890743214, 0.12783293837605245, -0.06942653751541174, -0.015116829182919591, -0.05776488927492058, 0.03222551566902246, -0.006586021361580258, 0.04157518675562293]","[0.09379243850708008, -0.011767148971557617, -0.04942607879638672, 0.03527975082397461, 0.05425691604614258, -0.06553483009338379, -0.10090446472167969, -0.08071327209472656]","[0.0658973902463913, -0.03137516602873802, 0.07409879565238953, -0.31384703516960144, -0.8781232237815857, -0.04625214636325836, 0.03623879328370094, -0.26273125410079956]","[-0.08080627024173737, 0.12462630122900009, 0.14541444182395935, -0.5982213616371155, -0.44961515069007874, 0.20315583050251007, 0.44620996713638306, 0.4588243067264557]",-0.0008365002577193081,0.008817711845040321,0.034030940383672714,0.0011614043032750487,0.004442906938493252,0.0007232524803839624,"[0.14184284210205078, 0.0630178451538086, -0.12143969535827637, -0.005972385406494141, -0.002045869827270508, -0.0627143383026123, -0.10987043380737305, -0.06100583076477051]","[0.014304786920547485, -0.6396147012710571, 0.001192065654322505, 0.20188823342323303, 0.20417699217796326, 0.019263779744505882, 0.04367728531360626, 0.0545012392103672]","[0.01612062379717827, -0.8866718411445618, 0.00365270534530282, 0.1257663369178772, 0.01731943152844906, 0.2706835865974426, 0.006681479513645172, 0.43047991394996643]",-0.0031564822420477867,0.009279601275920868,0.03465737774968147,-0.001479902071878314,-0.006748601328581572,-0.006840653717517853
9,2,"[-0.02824596656416852, -0.1251158465443094, 0.07772809912091919, 0.005077605546549892, 0.009818453781377436, -0.12239450133599834, 0.00901930840707762, 0.12387492322378003]","[0.14184284210205078, 0.0630178451538086, -0.12143969535827637, -0.005972385406494141, -0.002045869827270508, -0.0627143383026123, -0.10987043380737305, -0.06100583076477051]","[0.014304786920547485, -0.6396147012710571, 0.001192065654322505, 0.20188823342323303, 0.20417699217796326, 0.019263779744505882, 0.04367728531360626, 0.0545012392103672]","[0.01612062379717827, -0.8866718411445618, 0.00365270534530282, 0.1257663369178772, 0.01731943152844906, 0.2706835865974426, 0.006681479513645172, 0.43047991394996643]",-0.0031564822420477867,0.009279601275920868,0.03465737774968147,-0.001479902071878314,-0.006748601328581572,-0.006840653717517853,"[0.11615610122680664, -0.08226323127746582, -0.044847726821899414, -0.02184915542602539, 0.009706974029541016, -0.21047258377075195, -0.10258841514587402, 0.0404210090637207]","[0.11872973293066025, -0.22282090783119202, -0.017499523237347603, -0.040482547134160995, -0.029277130961418152, 0.023030707612633705, 0.0012397482059895992, -0.12912455201148987]","[0.027969475835561752, 0.2942028045654297, -0.025479067116975784, 0.13783513009548187, 0.0001728933275444433, 0.2968667149543762, -0.0238630473613739, 0.013138607144355774]",-0.0011624508770182729,0.009207562543451786,0.0352955088019371,0.007812506519258022,-0.009653296321630478,-0.004153274465352297
9,3,"[0.03883856942151535, 0.022593185251969416, 0.10005248097989201, 0.09440061904641034, -0.04443662206631208, -0.030414699057398263, 0.011970349365437808, 0.11585704328193486]","[0.11615610122680664, -0.08226323127746582, -0.044847726821899414, -0.02184915542602539, 0.009706974029541016, -0.21047258377075195, -0.10258841514587402, 0.0404210090637207]","[0.11872973293066025, -0.22282090783119202, -0.017499523237347603, -0.040482547134160995, -0.029277130961418152, 0.023030707612633705, 0.0012397482059895992, -0.12912455201148987]","[0.027969475835561752, 0.2942028045654297, -0.025479067116975784, 0.13783513009548187, 0.0001728933275444433, 0.2968667149543762, -0.0238630473613739, 0.013138607144355774]",-0.0011624508770182729,0.009207562543451786,0.0352955088019371,0.007812506519258022,-0.009653296321630478,-0.004153274465352297,"[0.15781259536743164, -0.08093523979187012, 0.051648616790771484, 0.038980960845947266, -0.03346896171569824, -0.2678987979888916, -0.09358024597167969, 0.09830427169799805]","[0.11548731476068497, -0.10285142064094543, 0.11787144839763641, -0.35218387842178345, -0.06785237789154053, -0.005435819271951914, 0.027989700436592102, 0.6131985783576965]","[0.02995191141963005, 0.24583670496940613, -0.0890030711889267, -0.6496354937553406, 0.07174650579690933, 0.13208168745040894, -0.054486315697431564, -0.8146549463272095]",-0.004829236306250095,0.008805369026958942,0.03683287277817726,0.011062376201152802,0.0038075465708971024,-0.014622938819229603
9,4,"[0.06754296818361244, 0.01549876997314727, 0.08025728620275817, 0.010801289175511168, -0.09062758608687609, -0.11340339271904812, -0.01052269148095567, 0.0016970637303346746]","[0.15781259536743164, -0.08093523979187012, 0.051648616790771484, 0.038980960845947266, -0.03346896171569824, -0.2678987979888916, -0.09358024597167969, 0.09830427169799805]","[0.11548731476068497, -0.10285142064094543, 0.11787144839763641, -0.35218387842178345, -0.06785237789154053, -0.005435819271951914, 0.027989700436592102, 0.6131985783576965]","[0.02995191141963005, 0.24583670496940613, -0.0890030711889267, -0.6496354937553406, 0.07174650579690933, 0.13208168745040894, -0.054486315697431564, -0.8146549463272095]",-0.004829236306250095,0.008805369026958942,0.03683287277817726,0.011062376201152802,0.0038075465708971024,-0.014622938819229603,"[0.22810125350952148, -0.08245134353637695, 0.1229867935180664, 0.028636932373046875, -0.12546753883361816, -0.4010195732116699, -0.10242891311645508, 0.08423089981079102]","[0.1502002626657486, -0.022887660190463066, -0.2525271773338318, -0.03766927495598793, 0.025176426395773888, 0.03814610093832016, -0.021934006363153458, -0.03518977761268616]","[0.10465170443058014, 0.18155041337013245, -0.17622826993465424, -0.5921152234077454, -0.04689216986298561, 0.2583637237548828, 0.08994856476783752, -0.12342526018619537]",-0.00974549911916256,0.00788929220288992,0.03734401986002922,0.014345753937959671,-0.006385089363902807,-0.02939399518072605
9,5,"[0.038653394448427705, 0.11950612745810299, -0.04142750693668362, -0.044023721647515196, -0.12225428546649321, -0.06927630762384636, -0.08885879731553689, -0.0075425659432670975]","[0.22810125350952148, -0.08245134353637695, 0.1229867935180664, 0.028636932373046875, -0.12546753883361816, -0.4010195732116699, -0.10242891311645508, 0.08423089981079102]","[0.1502002626657486, -0.022887660190463066, -0.2525271773338318, -0.03766927495598793, 0.025176426395773888, 0.03814610093832016, -0.021934006363153458, -0.03518977761268616]","[0.10465170443058014, 0.18155041337013245, -0.17622826993465424, -0.5921152234077454, -0.04689216986298561, 0.2583637237548828, 0.08994856476783752, -0.12342526018619537]",-0.00974549911916256,0.00788929220288992,0.03734401986002922,0.014345753937959671,-0.006385089363902807,-0.02939399518072605,"[0.26376914978027344, 0.009458541870117188, 0.08414983749389648, -0.020789146423339844, -0.24736237525939941, -0.4868016242980957, -0.1923682689666748, 0.06708860397338867]","[0.18167079985141754, 0.25567424297332764, 0.001525843981653452, 0.03218577057123184, 0.013351134955883026, 0.15015257894992828, -0.023364486172795296, 0.10671371221542358]","[-0.24072107672691345, -0.2863817811012268, 0.045709408819675446, 0.1451731026172638, 0.0069344849325716496, 0.2582276165485382, 0.005872251000255346, 0.12782733142375946]",-0.013325811363756657,0.00771260866895318,0.03718656301498413,0.017480934038758278,-0.015236993320286274,-0.004450760781764984
9,6,"[0.019312727179021032, -0.09604210449363874, 0.025508697120956998, -0.06523876453003415, -0.05488324170130846, -0.09797546715256956, 0.05314000731855516, -0.09746246522664623]","[0.26376914978027344, 0.009458541870117188, 0.08414983749389648, -0.020789146423339844, -0.24736237525939941, -0.4868016242980957, -0.1923682689666748, 0.06708860397338867]","[0.18167079985141754, 0.25567424297332764, 0.001525843981653452, 0.03218577057123184, 0.013351134955883026, 0.15015257894992828, -0.023364486172795296, 0.10671371221542358]","[-0.24072107672691345, -0.2863817811012268, 0.045709408819675446, 0.1451731026172638, 0.0069344849325716496, 0.2582276165485382, 0.005872251000255346, 0.12782733142375946]",-0.013325811363756657,0.00771260866895318,0.03718656301498413,0.017480934038758278,-0.015236993320286274,-0.004450760781764984,"[0.285092830657959, -0.09673643112182617, 0.11087560653686523, -0.08809685707092285, -0.3034818172454834, -0.6044621467590332, -0.1404120922088623, -0.03319358825683594]","[-0.04854091256856918, -0.11434293538331985, -0.026130078360438347, 0.1259298175573349, -0.008059901185333729, -0.027088897302746773, -0.011922930367290974, 0.1032048836350441]","[0.010755369439721107, 0.20848384499549866, -0.022419581189751625, 0.35438743233680725, -0.00917597021907568, 0.1639959067106247, 0.0026251629460603, 0.1265873908996582]",-0.015768157318234444,0.008454506285488605,0.03820205479860306,0.019273243844509125,-0.007628558203577995,0.0056086755357682705
9,7,"[-0.12314937856694629, -0.12349587590622421, 0.03227140516542097, 0.03621269774123937, 0.028330887720979255, -0.019253418750914356, 0.010002257549022568, 0.045007240810279486]","[0.285092830657959, -0.09673643112182617, 0.11087560653686523, -0.08809685707092285, -0.3034818172454834, -0.6044621467590332, -0.1404120922088623, -0.03319358825683594]","[-0.04854091256856918, -0.11434293538331985, -0.026130078360438347, 0.1259298175573349, -0.008059901185333729, -0.027088897302746773, -0.011922930367290974, 0.1032048836350441]","[0.010755369439721107, 0.20848384499549866, -0.022419581189751625, 0.35438743233680725, -0.00917597021907568, 0.1639959067106247, 0.0026251629460603, 0.1265873908996582]",-0.015768157318234444,0.008454506285488605,0.03820205479860306,0.019273243844509125,-0.007628558203577995,0.0056086755357682705,"[0.163360595703125, -0.22830772399902344, 0.141571044921875, -0.051064252853393555, -0.27654170989990234, -0.6395485401153564, -0.13098931312561035, 0.008906841278076172]","[0.011541396379470825, -0.063763827085495, 0.05408241227269173, -0.035196490585803986, 0.023273559287190437, -0.10888019949197769, -0.014116749167442322, 0.0544639453291893]","[0.05440270155668259, 0.2754489481449127, -0.04310326650738716, 0.3093739151954651, -0.033035069704055786, 0.1398966759443283, 0.01832759939134121, 0.13352331519126892]",-0.014570820145308971,0.00809396617114544,0.03848697617650032,0.01186345610767603,-0.04377713054418564,0.004778947215527296
9,8,"[-0.1274004862375895, -0.1263430437076829, 0.1222022664428879, -0.006618565979440721, 0.10151861221164905, 0.12362799143259648, 0.10725282150789502, -0.022222373881804276]","[0.163360595703125, -0.22830772399902344, 0.141571044921875, -0.051064252853393555, -0.27654170989990234, -0.6395485401153564, -0.13098931312561035, 0.008906841278076172]","[0.011541396379470825, -0.063763827085495, 0.05408241227269173, -0.035196490585803986, 0.023273559287190437, -0.10888019949197769, -0.014116749167442322, 0.0544639453291893]","[0.05440270155668259, 0.2754489481449127, -0.04310326650738716, 0.3093739151954651, -0.033035069704055786, 0.1398966759443283, 0.01832759939134121, 0.13352331519126892]",-0.014570820145308971,0.00809396617114544,0.03848697617650032,0.01186345610767603,-0.04377713054418564,0.004778947215527296,"[0.056336402893066406, -0.36440229415893555, 0.2336277961730957, -0.06511521339416504, -0.17523455619812012, -0.5241403579711914, -0.02331829071044922, -0.01945042610168457]","[-0.7914918065071106, -0.08999427407979965, -0.6818008422851562, -0.1047310158610344, 0.008155284449458122, 0.31657764315605164, 0.05150705948472023, -0.17130866646766663]","[0.8799070119857788, 0.28390148282051086, -1.0379290580749512, 0.09184239059686661, -0.012255067937076092, 0.19116024672985077, 0.02411123551428318, 0.1306874006986618]",-0.0073725138790905476,0.011517959646880627,0.03906356543302536,0.0034077451564371586,-0.06965360045433044,-0.008450163528323174
9,9,"[0.015176256072720112, -0.040759689622860605, -0.0637441621824097, 0.10893656675025723, 0.10826416505797318, 0.09656467004506077, 0.12361818328817048, -0.03948782652923844]","[0.056336402893066406, -0.36440229415893555, 0.2336277961730957, -0.06511521339416504, -0.17523455619812012, -0.5241403579711914, -0.02331829071044922, -0.01945042610168457]","[-0.7914918065071106, -0.08999427407979965, -0.6818008422851562, -0.1047310158610344, 0.008155284449458122, 0.31657764315605164, 0.05150705948472023, -0.17130866646766663]","[0.8799070119857788, 0.28390148282051086, -1.0379290580749512, 0.09184239059686661, -0.012255067937076092, 0.19116024672985077, 0.02411123551428318, 0.1306874006986618]",-0.0073725138790905476,0.011517959646880627,0.03906356543302536,0.0034077451564371586,-0.06965360045433044,-0.008450163528323174,"[0.06559371948242188, -0.4129819869995117, 0.17653369903564453, 0.03690814971923828, -0.06691431999206543, -0.4314887523651123, 0.10080814361572266, -0.06383872032165527]","[-0.07916826009750366, 0.16777947545051575, -0.021556658670306206, -0.032334987074136734, 0.04545021057128906, 0.13458603620529175, 0.0015261350199580193, 0.13234452903270721]","[0.034574054181575775, 0.2188262641429901, 0.039979733526706696, -0.09766918420791626, -0.0025233435444533825, 0.2632126212120056, 0.006856393069028854, 0.20268893241882324]",-0.0003839399141725153,0.013523775152862072,0.039276786148548126,-0.0006165615050122142,-0.0649140477180481,-0.02686745673418045
